restaurant_id,name,city,area,cuisine,rating,is_pure_veg,source,avg_delivery_time,avg_price_for_two
162221,Divya's Kitchen,Kota,,North Indian,,,zomato,20 min,50.0
162222,Mithai Mela,Kota,,Desserts,,,zomato,28 min,50.0
162223,Veg Food Gallery,Kota,,"Burger, Fast Food",,,zomato,28 min,50.0
162224,Pizza & More,Kota,,Pizza,,,zomato,34 min,50.0
162225,Daru Maggi Wala,Kota,,"Street Food, Pizza, Burger, Fast Food, Desserts, Bakery, Sandwich, Chinese",,,zomato,28 min,50.0
162226,B Tech Cake Wala,Kota,,"Bakery, Tea",,,zomato,27 min,250.0
162227,Cake Boss,Kota,,Bakery,,,zomato,29 min,250.0
162228,Cake Ice Cream Food Court Kota,Kota,,Bakery,,,zomato,23 min,250.0
162229,Cake Shop,Kota,,"Bakery, Desserts",,,zomato,25 min,250.0
162230,Tirupati Foods,Kota,,"North Indian, Chinese, Sandwich, Fast Food, Salad",,,zomato,19 min,200.0
162231,Chai Verse,Kota,,"Tea, Shake, Beverages, Street Food, Fast Food, Chinese, Waffle",,,zomato,29 min,200.0
162232,Kashmiri Bakery,Kota,,Bakery,,,zomato,21 min,200.0
162233,Bakery Corner,Kota,,"North Indian, Pizza, Burger, Sandwich, Momos",,,zomato,30 min,200.0
162234,Cakes For Connection,Kota,,Bakery,,,zomato,24 min,150.0
162235,Shri Bajrang Juice & Ice Bakers,Kota,,"Juices, Shake, Beverages, Sandwich, Burger, Street Food, Ice Cream",,,zomato,24 min,200.0
162236,The Pizza And Burger Box,Kota,,"Burger, Pizza",,,zomato,30 min,100.0
162237,Cake 7th Heaven Street Outlet,Kota,,"Bakery, Desserts",,,zomato,40 min,200.0
162238,Lucky Bakers Sweets And Petha Bhandar,Kota,,Bakery,,,zomato,30 min,100.0
162239,Cake Professor Of Yummieness,Kota,,Desserts,,,zomato,30 min,200.0
162240,Cake's King,Kota,,Bakery,,,zomato,29 min,250.0
162241,Paratha Point,Kota,,"North Indian, Street Food, Fast Food",,,zomato,20 min,250.0
162242,Cake Master,Kota,,Bakery,,,zomato,29 min,250.0
162243,Curries 24 Ghar Ka Swaad,Kota,,"North Indian, Mughlai",,,zomato,21 min,250.0
162244,Shahi Khana,Kota,,"North Indian, Chinese, Fast Food, Burger, Pasta, Sandwich, Beverages, Desserts",,,zomato,51 min,250.0
162245,Red Sugar,Kota,,Bakery,,,zomato,21 min,250.0
162246,Rudra Pocket Cafe,Kota,,"Fast Food, Sandwich, Street Food, Momos, Beverages",,,zomato,21 min,250.0
162247,Just A Cake,Kota,,"Bakery, Desserts, Beverages",,,zomato,26 min,200.0
162248,Punjabi Tadka,Kota,,North Indian,,,zomato,24 min,200.0
162249,CFK Cake N More,Kota,,"Bakery, Desserts",,,zomato,27 min,200.0
162250,HCB Fast Food,Kota,,"Chinese, Burger, Fast Food, Street Food, Tea, Shake, Beverages",,,zomato,33 min,200.0
162251,Mithai Ka Dibba,Kota,,"Mithai, Ice Cream, Desserts",,,zomato,27 min,200.0
162252,Platter & Biryani,Kota,,Biryani,,,zomato,38 min,200.0
162253,Cake At Home,Kota,,Bakery,,,zomato,30 min,200.0
162254,Cake Stand,Kota,,Bakery,,,zomato,23 min,300.0
162255,Cake Company,Kota,,"Bakery, Desserts",,,zomato,30 min,300.0
162256,Foody Fly,Kota,,"Rajasthani, South Indian, Chinese, Pasta, Momos, Burger",,,zomato,29 min,300.0
162257,Angel Cake,Kota,,"Bakery, Tea",,,zomato,27 min,300.0
162258,Cake Industry,Kota,,Bakery,,,zomato,29 min,300.0
162259,Brew House Cafe,Kota,,"Cafe, Fast Food",,,zomato,23 min,250.0
162260,JBT-Jaipur Burger Truck,Kota,,"Burger, Pizza, Fast Food, Coffee, Shake, Belgian",,,zomato,20 min,200.0
162261,Lakhdatar Fast Food,Kota,,"North Indian, Chinese, Street Food, Tea, Coffee",,,zomato,34 min,150.0
162262,Mehfil Restaurant,Kota,,"North Indian, Mughlai",,,zomato,24 min,150.0
162263,Chinese Spicy Food Cafe,Kota,,"Burger, Pizza, Sandwich, Fast Food, Chinese, Street Food, Desserts, Beverages",,,zomato,34 min,200.0
162264,18 & Below,Kota,,"Burger, Sandwich, Pizza, Chinese, Pasta, Fast Food, Street Food",,,zomato,28 min,350.0
162265,The Taste of Hyderabad,Kota,,Biryani,,,zomato,27 min,350.0
162266,Cake Some Patna,Kota,,Bakery,,,zomato,30 min,350.0
162267,The London Shacks,Kota,,"Pizza, Pasta, Sandwich, Fast Food, Street Food, Ice Cream, Shake, Beverages",,,zomato,35 min,50.0
162268,6 Word Cafe,Kota,,"Chinese, Fast Food, Bakery, Desserts, Beverages",,,zomato,28 min,50.0
162269,Feast On Foods,Kota,,"North Indian, Chinese, Pizza, Fast Food, Momos, Street Food",,,zomato,27 min,50.0
162270,Maggie And Burger House,Kota,,Burger,,,zomato,27 min,50.0
162271,Sweet Cake,Kota,,"Bakery, Tea",,,zomato,28 min,50.0
162272,Bhature Wala,Kota,,North Indian,,,zomato,27 min,200.0
162273,Cake Jack,Kota,,Bakery,,,zomato,22 min,200.0
162274,Cake N Cream Villa,Kota,,"Bakery, Desserts",,,zomato,29 min,200.0
162275,B Tech Pizza Wala,Kota,,"Pizza, Burger, Sandwich, Chinese, Fast Food, Desserts, Beverages",,,zomato,32 min,200.0
162276,Kitchen King,Kota,,"North Indian, Chinese",,,zomato,19 min,200.0
162277,Soni Mess And Tiffin Centre,Kota,,North Indian,,,zomato,27 min,200.0
162278,Shri Mangalam Restaurant,Kota,,"Chinese, Momos",,,zomato,Opens at 7pm,300.0
162279,Burger In,Kota,,"Burger, Pizza, Sandwich, Momos, Street Food",,,zomato,Opens at 2pm,300.0
162280,Kitchens MJ Singh,Kota,,"North Indian, Chinese, Street Food, Fast Food, Beverages",,,zomato,Opens tomorrow at 7am,300.0
162281,Mr. Momo Mia,Kota,,"Fast Food, Pizza",,,zomato,Opens at 1:30pm,150.0
162282,Soni Foods,Kota,,Rajasthani,,,zomato,Opens at 5pm,300.0
162283,Vibeâs Cafe & Restaurant,Kota,,"North Indian, South Indian, Chinese, Pizza, Fast Food, Street Food, Bakery, Shake",,,zomato,Opens at 6pm,300.0
162284,Sharma Ji's Baithak,Kota,,"Sandwich, Pizza, Fast Food, Waffle, Desserts, Tea, Shake, Beverages",,,zomato,Opening hours not available,300.0
162285,Raghav Restaurant And Cafe,Kota,,"North Indian, Chinese, Sandwich, Burger, Pizza, Street Food",,,zomato,Opens in 19 minutes,300.0
162286,Mahakal Restaurant,Kota,,Fast Food,,,zomato,Opens at 4:30pm,300.0
162287,Amritsari Chole Kulche Hub,Kota,,"North Indian, Street Food",,,zomato,Opens at 1:30pm,100.0
162288,Porwal Bakery,Kota,,Bakery,,,zomato,Opens tomorrow at 6pm,100.0
162289,Ma Annapurna Tiffin Service,Kota,,North Indian,,,zomato,Opens at 4pm,150.0
162290,Muh Saaf,Kota,,"North Indian, Chinese, Mughlai",,,zomato,Opens tomorrow at 5am,100.0
162291,Vishwakarma Bakers,Kota,,Bakery,,,zomato,Closes in 1 hour 49 minutes,100.0
162292,MG Hotel Non Veg,Kota,,"Biryani, Mughlai",,,zomato,Closes in 1 hour 19 minutes,200.0
162293,Hotel Lavish Inn,Kota,,"North Indian, Chinese, Fast Food, Beverages",,,zomato,Opens in 19 minutes,400.0
162294,Night's Hunter,Kota,,Fast Food,,,zomato,Closes in 1 hour 49 minutes,100.0
162295,Divyansh Food Corner,Kota,,"Rajasthani, Fast Food",,,zomato,Opens at 3pm,100.0
162296,Maruti Mishthan Bhandar,Kota,,Mithai,,,zomato,Opens at 5pm,100.0
162297,Shirani Food's,Kota,,"Fast Food, Pizza, Burger, Momos, Chinese, North Indian",,,zomato,Opens at 5pm,200.0
162298,Balaji Bakery & Fast Food Corner,Kota,,Bakery,,,zomato,Opens at 5pm,100.0
162299,Sai Chai Centre,Kota,,"Tea, Street Food",,,zomato,Opens at 5pm,100.0
162300,New Jai Sankar Dhaba,Kota,,North Indian,,,zomato,Opens at 5pm,100.0
162301,Shakti Fast Food,Kota,,"Fast Food, Beverages",,,zomato,Opens at 5pm,40.0
162302,Maa Ka Aashirwad,Kota,,Bengali,,,zomato,Opens at 5pm,100.0
162303,Dadoh Delight,Kota,,North Indian,,,zomato,Opens at 5pm,100.0
162304,Alfa Food Corner,Kota,,"Chinese, Pasta, Fast Food",,,zomato,Opens at 5pm,100.0
162305,Foddy Fly,Kota,,"Rajasthani, South Indian, Chinese, Pasta, Momos, Burger",,,zomato,Opens at 5pm,100.0
162306,Maggie Knights,Kota,,Street Food,,,zomato,Opens at 5pm,100.0
162307,Foodie Bhai,Kota,,Chinese,,,zomato,Opens at 5pm,100.0
162308,Narayani Pure Veg Kitchen,Kota,,Rajasthani,,,zomato,Opens at 5pm,100.0
162309,Tik Tok Cafe,Kota,,"Fast Food, Pizza, Burger, Sandwich",,,zomato,Opens at 5pm,100.0
162310,Shree Shiv Bhojanlaya,Kota,,"North Indian, Chinese, Desserts",,,zomato,Opens at 5pm,150.0
162311,Mahakal Food Junction,Kota,,"Burger, Fast Food",,,zomato,Opens at 5pm,100.0
162312,The Royal Veg & Nonveg,Kota,,"Mughlai, North Indian",,,zomato,Opens at 5pm,150.0
162313,Hari Om Foods,Kota,,Fast Food,,,zomato,Opens at 5pm,150.0
162314,SK Musa Hotel,Kota,,North Indian,,,zomato,Opens at 5pm,150.0
162315,Laxmi Mess And Tiffin Centre,Kota,,"Rajasthani, North Indian",,,zomato,Opens at 5pm,150.0
162316,Paradise Bar and Restaurant,Kota,,"Bar Food, Rajasthani",,,zomato,Opens at 5pm,400.0
162317,Pari Fast Food,Kota,,"Fast Food, Sandwich, Chinese, Momos, Street Food",,,zomato,Opens at 5pm,150.0
162318,Devang Mess,Kota,,North Indian,,,zomato,Opens at 5pm,100.0
162319,A 1 Fast Food,Kota,,"Fast Food, Street Food",,,zomato,Opens at 5pm,40.0
162320,Aaisha Chiken Biryani,Kota,,"Biryani, Kebab",,,zomato,Opens at 5pm,150.0
162321,The One Coffee,Kota,,"Cafe, Beverages, Fast Food",,,zomato,Opens at 5pm,150.0
162322,Jai Shree Ram Restaurant,Kota,,"Fast Food, Street Food",,,zomato,Opens at 5pm,100.0
162323,Kota Mess,Kota,,North Indian,,,zomato,Opens at 5pm,150.0
162324,Dumpling Boys,Lucknow,,"Chinese, Momos, Fast Food, Sichuan, Street Food",,,zomato,37 min,150.0
162325,Shaan E Jahan,Lucknow,,"North Indian, Mughlai, Biryani, Seafood, Chinese, Kebab, Rolls",,,zomato,43 min,200.0
162326,Delicious Food Hub,Lucknow,,"Mughlai, Chinese, Biryani, Fast Food",,,zomato,39 min,150.0
162327,Golden Dragon,Lucknow,,"Chinese, Momos, Fast Food",,,zomato,29 min,100.0
162328,The Food Hunt,Lucknow,,"Burger, Sandwich, Fast Food, Shake, Beverages",,,zomato,30 min,200.0
162329,Shawarma Point,Lucknow,,"Biryani, Fast Food",,,zomato,39 min,400.0
162330,Viminos Pizza,Lucknow,,"Pizza, Burger, Sandwich, Fast Food, Desserts, Shake",,,zomato,43 min,100.0
162331,The Cashews Cafe,Lucknow,,"Chinese, Street Food, Fast Food, Tea",,,zomato,36 min,150.0
162332,Royal Maggi,Lucknow,,Street Food,,,zomato,26 min,350.0
162333,Aman UK Non Veg Dhaba,Ludhiana,,"North Indian, Mughlai, Seafood, Chinese",,,zomato,40 min,50.0
162334,Nijher Food Point,Ludhiana,,"Pizza, Burger, Fast Food, Mithai, Kebab, Sandwich",,,zomato,39 min,50.0
162335,Mannat Let's Eat Food Corner,Ludhiana,,"Fast Food, Chinese",,,zomato,32 min,100.0
162336,The Natural Food Point,Ludhiana,,"South Indian, North Indian, Chinese, Italian",,,zomato,37 min,300.0
162337,The Pizza Lovers Cafe,Ludhiana,,"Pizza, Burger, Fast Food, Beverages",,,zomato,33 min,300.0
162338,Mann Punjabi Food,Ludhiana,,North Indian,,,zomato,29 min,150.0
162339,Sardar Ji Pizza Point,Ludhiana,,"Pizza, Rolls, Burger, South Indian, Street Food",,,zomato,27 min,150.0
162340,Italian Master,Ludhiana,,"Pizza, Burger",,,zomato,34 min,150.0
162341,The Street Chef,Ludhiana,,"Momos, Rolls",,,zomato,27 min,150.0
162342,The Ovens N Grills,Ludhiana,,"Pizza, Burger, Wraps, Fast Food, Street Food, Shake, Beverages",,,zomato,39 min,150.0
162343,Paan And Hookah Bar,Ludhiana,,"Pizza, North Indian, Fast Food",,,zomato,39 min,150.0
162344,Saawariya Fast Food,Ludhiana,,"Chinese, Fast Food",,,zomato,25 min,150.0
162345,Laal Ji Foods,Ludhiana,,"Chinese, North Indian, Fast Food, Street Food, Beverages",,,zomato,29 min,150.0
162346,Basant Ishna The Food Hub,Ludhiana,,"Burger, Pizza, Fast Food, Chinese, Momos, North Indian",,,zomato,34 min,150.0
162347,Born For Food - BFF,Ludhiana,,"Fast Food, Wraps, Pizza, Sandwich, Burger, Momos, Street Food, Beverages",,,zomato,26 min,200.0
162348,Mukhiya Ji Malai Chaap Delhi Wale,Ludhiana,,"North Indian, Chinese, Momos, Rolls",,,zomato,38 min,150.0
162349,Jeet Confectionery and Fast Food,Ludhiana,,"North Indian, Chinese, Fast Food, Street Food",,,zomato,25 min,150.0
162350,Shubham's Kitchen,Ludhiana,,North Indian,,,zomato,43 min,150.0
162351,Shivam Fast Food,Ludhiana,,"Chinese, Burger, Fast Food",,,zomato,33 min,400.0
162352,Bite Box,Ludhiana,,"Fast Food, Sandwich, Pizza, Burger, Wraps, Beverages",,,zomato,26 min,400.0
162353,Cake Nation,Ludhiana,,Bakery,,,zomato,38 min,400.0
162354,Biryani Zaika,Ludhiana,,"Biryani, North Indian",,,zomato,27 min,100.0
162355,The Originals,Ludhiana,,"North Indian, Fast Food",,,zomato,18 min,100.0
162356,Ram Ji Di Hatti,Ludhiana,,"North Indian, Chinese, South Indian, Pizza, Fast Food, Shake, Beverages",,,zomato,24 min,200.0
162357,Healthy Food By Naaz,Ludhiana,,"Healthy Food, Fast Food, Salad, Shake, Beverages",,,zomato,35 min,150.0
162358,Bindra Dhaba,Ludhiana,,North Indian,,,zomato,29 min,200.0
162359,Cake Studio 61,Ludhiana,,Bakery,,,zomato,35 min,250.0
162360,Chapati Vegetarian,Ludhiana,,"North Indian, Sandwich, Fast Food, Beverages, Burger, Pasta",,,zomato,39 min,200.0
162361,PB 25 Wale,Ludhiana,,"Pizza, Sandwich",,,zomato,34 min,200.0
162362,Chilli John,Ludhiana,,"North Indian, South Indian, Chinese, Burger, Pizza, Fast Food, Street Food, Shake",,,zomato,33 min,200.0
162363,Ludhiyana Kathi Roll,Ludhiana,,Rolls,,,zomato,37 min,200.0
162364,Mom's Kitchen Magic,Ludhiana,,"North Indian, South Indian, Beverages",,,zomato,29 min,200.0
162365,Apna Chai Wala,Ludhiana,,"Tea, Fast Food, Pizza, Burger, Sandwich, Beverages",,,zomato,31 min,200.0
162366,Lucky Chicken,Ludhiana,,"North Indian, Chinese, Mughlai",,,zomato,24 min,350.0
162367,Mr BBQ,Ludhiana,,"Biryani, Mughlai",,,zomato,29 min,350.0
162368,Oscar's,Ludhiana,,"Chinese, North Indian, Mughlai, Bar Food, Continental, Italian, Biryani, Desserts",,,zomato,32 min,350.0
162369,Om Parkash Fast Food,Ludhiana,,Fast Food,,,zomato,25 min,350.0
162370,Ravi Spicy Chicken Point,Ludhiana,,"North Indian, Mughlai, Kebab, Chinese",,,zomato,32 min,450.0
162371,Peri Peri Chicken,Ludhiana,,"North Indian, Chinese",,,zomato,15 min,450.0
162372,Home Style Kitchen & Chinese Food,Ludhiana,,North Indian,,,zomato,30 min,450.0
162373,GN Bakery,Ludhiana,,"Bakery, Momos, Pizza",,,zomato,14 min,450.0
162374,Healthy Snacks N Sandwiches,Ludhiana,,"Sandwich, Burger",,,zomato,24 min,350.0
162375,The Italian Chef,Ludhiana,,"Pizza, Burger, Pasta, Fast Food, Shake, Beverages",,,zomato,22 min,350.0
162376,Star South,Ludhiana,,"South Indian, North Indian, Chinese, Fast Food, Shake, Juices, Beverages",,,zomato,35 min,350.0
162377,De Benito - Bistro & Cafe,Ludhiana,,"North Indian, Italian, Asian, Continental, Fast Food, Desserts, Coffee, Beverages",,,zomato,33 min,750.0
162378,Good Food,Ludhiana,,"North Indian, Chinese",,,zomato,21 min,250.0
162379,B Snack,Ludhiana,,Fast Food,,,zomato,31 min,100.0
162380,Mamu Tandoori Chaap Corner,Ludhiana,,North Indian,,,zomato,32 min,100.0
162381,HFC - Hritik Fried Chicken,Ludhiana,,"Fast Food, Burger, Rolls, Wraps",,,zomato,28 min,200.0
162382,Turban Baker's and Cafe,Ludhiana,,"Fast Food, Burger, Pizza, Beverages",,,zomato,45 min,150.0
162383,Mom Kitchen's,Ludhiana,,North Indian,,,zomato,45 min,50.0
162384,Krishna Ji Ki Rasoi,Ludhiana,,North Indian,,,zomato,33 min,50.0
162385,Sixtynine Ml,Ludhiana,,"Chinese, Rolls, North Indian, Beverages, Fast Food",,,zomato,44 min,350.0
162386,BOB Restaurant,Ludhiana,,North Indian,,,zomato,20 min,350.0
162387,Ovenfresh Cakes And Desserts,Ludhiana,,"Bakery, Desserts, Ice Cream, Mithai, Beverages",,,zomato,23 min,350.0
162388,Chill Brews,Ludhiana,,"North Indian, Chinese",,,zomato,30 min,400.0
162389,Harry's Daughters,Ludhiana,,"Cafe, Beverages, Sandwich, Desserts",,,zomato,36 min,200.0
162390,Biryani King Momo Monster,Ludhiana,,"Momos, Beverages",,,zomato,28 min,200.0
162391,Ghar Ka Zaika,Ludhiana,,"North Indian, Biryani",,,zomato,40 min,100.0
162392,Shree Bawa Ji Bakery & Sweets,Ludhiana,,Bakery,,,zomato,17 min,350.0
162393,Shaurya Pizza Point,Ludhiana,,"Pizza, Sandwich",,,zomato,33 min,350.0
162394,The Bakers Stop,Ludhiana,,Bakery,,,zomato,28 min,350.0
162395,Happy Meals - Burst of Flavours,Ludhiana,,"North Indian, Chinese, Fast Food",,,zomato,30 min,350.0
162396,Gill. Chula Chonka Roti,Ludhiana,,"North Indian, Healthy Food",,,zomato,27 min,150.0
162397,Guru Ram Das Traders,Ludhiana,,Fast Food,,,zomato,20 min,150.0
162398,Nimrat Food Point,Ludhiana,,Fast Food,,,zomato,50 min,150.0
162399,Patiala Lemon,Ludhiana,,"Beverages, Chinese, Fast Food",,,zomato,16 min,100.0
162400,Ambarsariya Swad,Ludhiana,,North Indian,,,zomato,23 min,100.0
162401,Artisan Cafe,Ludhiana,,"Cafe, Coffee",,,zomato,29 min,200.0
162402,Bakers Pride,Ludhiana,,Bakery,,,zomato,28 min,200.0
162403,The Healthy House,Ludhiana,,Healthy Food,,,zomato,26 min,150.0
162404,Ishan Pizza Bar,Ludhiana,,"Pizza, Burger, Sandwich, Wraps, Fast Food, Shake, Beverages",,,zomato,19 min,150.0
162405,Yumy Yumy,Ludhiana,,South Indian,,,zomato,32 min,150.0
162406,Shri Krishna Pure Veg Snacks Point,Ludhiana,,"North Indian, South Indian, Chinese, Pasta, Pizza, Fast Food, Desserts, Beverages",,,zomato,26 min,150.0
162407,Madrasi's Dosa,Ludhiana,,South Indian,,,zomato,19 min,150.0
162408,Cake's Paradise,Ludhiana,,Bakery,,,zomato,34 min,500.0
162409,Rutba Bakers,Ludhiana,,Bakery,,,zomato,15 min,500.0
162410,NJ Chicken,Ludhiana,,"North Indian, Mughlai, Fast Food, Beverages",,,zomato,28 min,100.0
162411,Kohli Food,Ludhiana,,"North Indian, Fast Food, Chinese, Beverages",,,zomato,31 min,100.0
162412,Silq,Ludhiana,,"North Indian, Chinese, Fast Food, Asian, Continental, Bar Food, Biryani, Burger",,,zomato,28 min,100.0
162413,Delectable Cafe,Ludhiana,,"South Indian, Chinese, Pizza, Fast Food, Desserts, Shake, Beverages",,,zomato,38 min,100.0
162414,Guru Kirpa Soya Chaap,Ludhiana,,North Indian,,,zomato,19 min,100.0
162415,J-Cruise Bakery,Ludhiana,,Bakery,,,zomato,22 min,100.0
162416,La Pizza Ei Horno,Ludhiana,,"Pizza, Fast Food, Wraps, Sandwich, Shake, Beverages",,,zomato,26 min,150.0
162417,The Kitchen On Fire,Ludhiana,,North Indian,,,zomato,26 min,150.0
162418,Super Crazy Bite,Ludhiana,,"Chinese, Fast Food",,,zomato,41 min,100.0
162419,Sharma Vaishno Dhaba,Ludhiana,,North Indian,,,zomato,19 min,100.0
162420,Patio Cafe N Bar,Ludhiana,,"North Indian, Italian, Continental, Fast Food, Oriental, Mughlai, Desserts",,,zomato,36 min,600.0
162421,Salad Of Eden,Ludhiana,,Salad,,,zomato,22 min,150.0
162422,Ghamandi Puri Wale,Ludhiana,,"North Indian, Pizza, Sandwich, Fast Food, Beverages",,,zomato,30 min,200.0
162423,Bite Shite,Ludhiana,,"North Indian, Sandwich, Fast Food",,,zomato,22 min,200.0
162424,Ludhiana tastes,Ludhiana,,"Desserts, Street Food",,,zomato,25 min,100.0
162425,Vicky Chicken Hub,Ludhiana,,"North Indian, Mughlai, Kebab, Chinese, Fast Food",,,zomato,28 min,250.0
162426,Hero Sandwiches,Ludhiana,,"Sandwich, Wraps, Panini",,,zomato,22 min,200.0
162427,Gurbaaj Food Hub,Ludhiana,,"North Indian, Chinese",,,zomato,22 min,150.0
162428,The Food Zone,Ludhiana,,"North Indian, Street Food",,,zomato,41 min,150.0
162429,Kukruku,Ludhiana,,"North Indian, Chinese, Seafood, Fast Food",,,zomato,28 min,300.0
162430,Anand Vegetarian,Ludhiana,,"Burger, Rolls, Chinese, Momos, Fast Food, North Indian",,,zomato,44 min,150.0
162431,Shining Star,Ludhiana,,"North Indian, Continental, Kebab, Chinese, Mughlai, Pizza, Salad, Fast Food",,,zomato,32 min,500.0
162432,The Ice Cream Masters,Ludhiana,,"Ice Cream, Waffle, Desserts, Shake, Beverages",,,zomato,30 min,250.0
162433,Jyoti Vaishnu Dhaba,Ludhiana,,"North Indian, Chinese",,,zomato,16 min,200.0
162434,BK Cafe By Burger King,Ludhiana,,"Cafe, Fast Food, Beverages",,,zomato,76 min,200.0
162435,Hide & Seek Kitchen,Ludhiana,,"North Indian, Sandwich, Street Food",,,zomato,40 min,100.0
162436,Verma's Kitchen,Ludhiana,,"North Indian, Street Food",,,zomato,21 min,100.0
162437,Pizza.com,Ludhiana,,"North Indian, Chinese, Pizza, Burger, Sandwich",,,zomato,17 min,200.0
162438,KSM Pizzaria,Ludhiana,,"Burger, Fast Food, Pizza, Street Food, Beverages, Shake",,,zomato,Opening hours not available,100.0
162439,Golden Globe Pizza,Ludhiana,,"Pizza, Burger, Fast Food, North Indian",,,zomato,Opens in 5 minutes,100.0
162440,The Steem House,Ludhiana,,"Burger, Sandwich, Fast Food, Beverages",,,zomato,Opens tomorrow at 8am,100.0
162441,Bhatia De Special Naan Chole,Ludhiana,,North Indian,,,zomato,Opens tomorrow at 9am,100.0
162442,Dip in Pizza,Ludhiana,,"Pizza, Fast Food",,,zomato,Opening hours not available,100.0
162443,Wah Wah Chicken,Ludhiana,,"North Indian, Fast Food",,,zomato,Opening hours not available,100.0
162444,Fusion Pizza Crafter,Ludhiana,,"Pizza, Burger, Sandwich, Chinese",,,zomato,Opens tomorrow at 10am,100.0
162445,Yess Dumplings,Ludhiana,,Momos,,,zomato,Opens at 6:30pm,100.0
162446,Dough Me Good,Manali,,"Pizza, Continental",,,zomato,41 min,350.0
162447,Basil & Thyme,Manali,,"Continental, Italian, Fast Food",,,zomato,42 min,350.0
162448,Backyard Cafe,Manali,,"North Indian, Chinese, Pizza, Continental, Italian, Biryani, Desserts, Beverages",,,zomato,26 min,350.0
162449,Hotel Meadows,Manali,,"North Indian, Chinese",,,zomato,17 min,350.0
162450,Zarah'S,Manali,,"Tea, Coffee, Shake, Wraps, Pasta",,,zomato,32 min,350.0
162451,Cafe Mountain Escape,Manali,,"Tea, Sandwich, Fast Food, Street Food, Shake, Beverages",,,zomato,30 min,300.0
162452,Sun Shine Cafe,Manali,,"North Indian, Chinese, Street Food, Sandwich, Desserts, Beverages",,,zomato,30 min,300.0
162453,Cafe 1947,Manali,,Cafe,,,zomato,30 min,300.0
162454,Fox Den,Manali,,"North Indian, Fast Food, Beverages",,,zomato,30 min,300.0
162455,Barista Coffee,Manali,,"Cafe, Coffee, Beverages, Fast Food",,,zomato,30 min,300.0
162456,The Chocolate Room,Manali,,"Bakery, Fast Food",,,zomato,30 min,300.0
162457,Pizza Olive,Manali,,"Pizza, Fast Food",,,zomato,30 min,300.0
162458,Tandoor Se,Manali,,"North Indian, Street Food, Beverages",,,zomato,30 min,300.0
162459,The 14 Gables,Manali,,"Continental, North Indian",,,zomato,30 min,300.0
162460,The Frangipani,Manali,,"Continental, North Indian, Italian, Chinese, Mexican, Fast Food, Pizza, Shake",,,zomato,30 min,300.0
162461,River Touch Mountain View Cafe,Manali,,"North Indian, Beverages",,,zomato,30 min,300.0
162462,Roast And Brew,Mangalore,,"Sandwich, Burger, Fast Food, Momos, Chinese, Sichuan, Desserts, Beverages",,,zomato,25 min,250.0
162463,Pizza Lazzaro,Mangalore,,"Pizza, Fast Food, Desserts",,,zomato,23 min,200.0
162464,Rani Abbakka Restaurant,Mangalore,,Mangalorean,,,zomato,32 min,150.0
162465,Pasta' Di Lore,Mangalore,,"Italian, Pasta",,,zomato,19 min,150.0
162466,Hive Honey Cake,Mangalore,,Bakery,,,zomato,31 min,150.0
162467,Eat & Sip,Mangalore,,Street Food,,,zomato,33 min,150.0
162468,Deesha's Kitchen,Mangalore,,"South Indian, Biryani, Chinese",,,zomato,28 min,300.0
162469,Mary Bai's Lunch Home,Mangalore,,"South Indian, Seafood, Chinese, Biryani, Street Food",,,zomato,23 min,300.0
162470,Iceberg Organic Icecreams,Mangalore,,"Ice Cream, Bakery, Desserts",,,zomato,28 min,300.0
162471,Burning Gusto,Mangalore,,"Fast Food, South Indian, Beverages, Chinese",,,zomato,23 min,200.0
162472,Thalaserry Mangala Biryani,Mangalore,,"Biryani, North Indian",,,zomato,30 min,200.0
162473,Arabic Kitchen,Mangalore,,Middle Eastern,,,zomato,36 min,200.0
162474,Ginu's Burger,Mangalore,,"Burger, Shake",,,zomato,24 min,200.0
162475,Pizza By Diego,Mangalore,,"Pizza, Fast Food",,,zomato,22 min,100.0
162476,Grand Kitchen,Mangalore,,"South Indian, North Indian, Chinese, Mughlai, Fast Food, Biryani, Desserts, Beverages",,,zomato,25 min,100.0
162477,Koya's Chaya Kada Cafeteria,Mangalore,,"Tea, Coffee, Shake, Beverages, Chinese, Fast Food, Street Food, Desserts",,,zomato,22 min,100.0
162478,Swagath Street,Mangalore,,"Fast Food, Sandwich, Pizza, Burger, Street Food, Ice Cream, Shake, Beverages",,,zomato,20 min,100.0
162479,Bella's Pasta & Panini's,Mangalore,,"Pasta, Fast Food",,,zomato,34 min,100.0
162480,Royal Food Centre,Mangalore,,"North Indian, Mughlai, Shawarma, Chinese, Burger, Juices, Shake, Beverages",,,zomato,33 min,100.0
162481,Subwich,Mangalore,,"Fast Food, Beverages",,,zomato,28 min,250.0
162482,Hotel VMS,Mangalore,,"Biryani, Mughlai, Chinese, Shawarma, North Indian",,,zomato,33 min,150.0
162483,Foodist,Mangalore,,"Chinese, Biryani, Rolls, Momos, Street Food, Ice Cream",,,zomato,30 min,200.0
162484,Pink Salt Bistro,Mangalore,,"North Indian, Chinese, Pizza, Sandwich, Momos, Desserts, Shake, Beverages",,,zomato,23 min,400.0
162485,Vaishnavi's Cloud Kitchen,Mangalore,,"Mangalorean, Chinese, Biryani, Sichuan, South Indian, Mughlai, Seafood, Juices",,,zomato,37 min,150.0
162486,Apsara Ice Creams,Mangalore,,Desserts,,,zomato,22 min,100.0
